日期,时段,开始时间,结束时间,电站名称,电压(V),电流(A),功率(kW),电量,换电次数(次),充电次数(次)
2025/5/26,10:15-10:30,10:15,10:30,唐山海宜路2号站,644.1,643.2,421.5,104.86,1,0
2025/5/26,10:00-10:15,10:00,10:15,唐山海宜路2号站,657.8,680.7,449.1,109.1,1,0
2025/5/26,09:45-10:00,9:45,10:00,唐山海宜路2号站,528.5,117.9,77.8,17.84,1,0
2025/5/26,09:30-09:45,9:30,9:45,唐山海宜路2号站,655.2,245.7,161.1,40.14,0,0
2025/5/26,09:15-09:30,9:15,9:30,唐山海宜路2号站,656.7,391.2,256.8,61.43,0,0
2025/5/26,09:00-09:15,9:00,9:15,唐山海宜路2号站,653.6,407.4,266.6,59.93,2,0
2025/5/26,08:45-09:00,8:45,9:00,唐山海宜路2号站,652.9,243.9,159.1,38.39,1,0
2025/5/26,08:30-08:45,8:30,8:45,唐山海宜路2号站,655.3,313.8,205.6,50.97,0,0
2025/5/26,08:15-08:30,8:15,8:30,唐山海宜路2号站,651.3,323.3,210.7,51.95,0,0
2025/5/26,08:00-08:15,8:00,8:15,唐山海宜路2号站,652.4,506.2,330.6,81.86,0,0
2025/5/26,07:45-08:00,7:45,8:00,唐山海宜路2号站,651.2,567.7,369.9,91.42,0,0
2025/5/26,07:30-07:45,7:30,7:45,唐山海宜路2号站,648.5,439.8,285.3,69.66,1,0
2025/5/26,07:15-07:30,7:15,7:30,唐山海宜路2号站,650,319.5,207.7,50.55,1,0
2025/5/26,07:00-07:15,7:00,7:15,唐山海宜路2号站,237.1,109.2,70.9,17.2,1,0
2025/5/26,06:45-07:00,6:45,7:00,唐山海宜路2号站,311.4,68.9,46,11.49,0,0
2025/5/26,06:30-06:45,6:30,6:45,唐山海宜路2号站,579.1,144.5,95.6,21.26,2,0
2025/5/26,06:15-06:30,6:15,6:30,唐山海宜路2号站,670.3,222.5,149,37.03,0,0
2025/5/26,06:00-06:15,6:00,6:15,唐山海宜路2号站,661.9,288,190.6,47.08,0,0
2025/5/26,05:45-06:00,5:45,6:00,唐山海宜路2号站,658.4,402.1,265.1,66.16,0,0
2025/5/26,05:30-05:45,5:30,5:45,唐山海宜路2号站,659.2,593.3,391.1,96.34,0,0
2025/5/26,05:15-05:30,5:15,5:30,唐山海宜路2号站,653.5,626.1,413.1,102.35,1,0
2025/5/26,05:00-05:15,5:00,5:15,唐山海宜路2号站,656.8,586.5,386,93.2,1,0
2025/5/26,04:45-05:00,4:45,5:00,唐山海宜路2号站,655.1,804.4,528.2,131.17,0,0
2025/5/26,04:30-04:45,4:30,4:45,唐山海宜路2号站,653.3,707.4,463,114.26,1,0
2025/5/26,04:15-04:30,4:15,4:30,唐山海宜路2号站,651.6,795.2,518.9,127.77,0,0
2025/5/26,04:00-04:15,4:00,4:15,唐山海宜路2号站,652.1,686,447.7,110.43,1,0
2025/5/26,03:45-04:00,3:45,4:00,唐山海宜路2号站,648.5,860.8,559.2,138.73,0,0
2025/5/26,03:30-03:45,3:30,3:45,唐山海宜路2号站,651.1,748.2,487.4,118.29,1,0
2025/5/26,03:15-03:30,3:15,3:30,唐山海宜路2号站,655.5,847.4,555.7,136.75,2,0
2025/5/26,03:00-03:15,3:00,3:15,唐山海宜路2号站,653.8,533.1,348.6,85.37,1,0
2025/5/26,02:45-03:00,2:45,3:00,唐山海宜路2号站,653.8,754.3,492.7,122.06,0,0
2025/5/26,02:30-02:45,2:30,2:45,唐山海宜路2号站,650.8,895.9,582.9,143.93,0,0
2025/5/26,02:15-02:30,2:15,2:30,唐山海宜路2号站,645.6,859.6,556.5,136.8,0,0
2025/5/26,02:00-02:15,2:00,2:15,唐山海宜路2号站,650.7,831.4,540.7,133.29,2,0
2025/5/26,01:45-02:00,1:45,2:00,唐山海宜路2号站,652.1,1020.1,665.4,163.49,0,0
2025/5/26,01:30-01:45,1:30,1:45,唐山海宜路2号站,649.7,838.1,547.6,134.16,2,0
2025/5/26,01:15-01:30,1:15,1:30,唐山海宜路2号站,658.3,1081.6,711.9,175.74,0,0
2025/5/26,01:00-01:15,1:00,1:15,唐山海宜路2号站,651.9,1267.9,829.5,203.68,0,0
2025/5/26,00:45-01:00,0:45,1:00,唐山海宜路2号站,654.2,414.9,272.9,66.95,1,0
2025/5/26,00:30-00:45,0:30,0:45,唐山海宜路2号站,129.4,37.6,24.3,3.74,1,0
2025/5/26,00:15-00:30,0:15,0:30,唐山海宜路2号站,352.3,108,71.1,14.37,1,0
2025/5/26,00:00-00:15,0:00,0:15,唐山海宜路2号站,662.6,781.6,518.1,631.71,1,0
2025/5/26,23:45-00:00,23:45,0:00,唐山海宜路2号站,657.7,1235.4,813,201.63,0,0
2025/5/25,23:30-23:45,23:30,23:45,唐山海宜路2号站,654.8,1098.4,720,177.21,1,0
2025/5/25,23:15-23:30,23:15,23:30,唐山海宜路2号站,644.3,761.2,498.7,121.35,2,0
2025/5/25,23:00-23:15,23:00,23:15,唐山海宜路2号站,659.5,969.6,641,155.58,1,0
2025/5/25,22:45-23:00,22:45,23:00,唐山海宜路2号站,655.9,1022.8,672.5,161.43,0,0
2025/5/25,22:30-22:45,22:30,22:45,唐山海宜路2号站,651.3,1009.9,663,162.98,1,0
2025/5/25,22:15-22:30,22:15,22:30,唐山海宜路2号站,655.4,768.9,503.8,122.49,1,0
2025/5/25,22:00-22:15,22:00,22:15,唐山海宜路2号站,655.3,567.5,371.7,90.57,1,0
2025/5/25,21:45-22:00,21:45,22:00,唐山海宜路2号站,654.5,400,261.5,64.12,0,0
2025/5/25,21:30-21:45,21:30,21:45,唐山海宜路2号站,654,534.3,349.3,86.72,0,0
2025/5/25,21:15-21:30,21:15,21:30,唐山海宜路2号站,652.9,350.1,228.6,54.45,1,0
2025/5/25,21:00-21:15,21:00,21:15,唐山海宜路2号站,650.3,332.9,216.4,53.53,1,0
2025/5/25,20:45-21:00,20:45,21:00,唐山海宜路2号站,646.2,534.8,348.7,86.56,0,0
2025/5/25,20:30-20:45,20:30,20:45,唐山海宜路2号站,645.4,885.5,579.1,138.05,1,0
2025/5/25,20:15-20:30,20:15,20:30,唐山海宜路2号站,651,1143,747.7,184.97,0,0
2025/5/25,20:00-20:15,20:00,20:15,唐山海宜路2号站,653.9,1175.9,770,189.17,1,0
2025/5/25,19:45-20:00,19:45,20:00,唐山海宜路2号站,653.7,1103.4,722.2,178.9,1,0
2025/5/25,19:30-19:45,19:30,19:45,唐山海宜路2号站,655.5,1298.6,853,210.23,1,0
2025/5/25,19:15-19:30,19:15,19:30,唐山海宜路2号站,654.2,1073.2,704.7,171.79,2,0
2025/5/25,19:00-19:15,19:00,19:15,唐山海宜路2号站,652.5,930.7,613.5,147.71,1,0
2025/5/25,18:45-19:00,18:45,19:00,唐山海宜路2号站,647.6,871.9,573.1,142.55,0,0
2025/5/25,18:30-18:45,18:30,18:45,唐山海宜路2号站,653.9,898.7,589,144.6,1,0
2025/5/25,18:15-18:30,18:15,18:30,唐山海宜路2号站,652.1,954.1,623.1,154,0,0
2025/5/25,18:00-18:15,18:00,18:15,唐山海宜路2号站,640.8,1100.8,721.4,181.02,1,0
2025/5/25,17:45-18:00,17:45,18:00,唐山海宜路2号站,653.7,1142.7,747.3,183.55,1,0
2025/5/25,17:30-17:45,17:30,17:45,唐山海宜路2号站,652.8,472.1,307.7,74.87,2,0
2025/5/25,17:15-17:30,17:15,17:30,唐山海宜路2号站,657.4,274.6,180.6,43.33,1,0
2025/5/25,17:00-17:15,17:00,17:15,唐山海宜路2号站,655.2,250.5,164.1,40.29,0,0
2025/5/25,16:45-17:00,16:45,17:00,唐山海宜路2号站,656,471.8,309.3,76.4,0,0
2025/5/25,16:30-16:45,16:30,16:45,唐山海宜路2号站,659.1,1009.5,664.1,163.53,0,0
2025/5/25,16:15-16:30,16:15,16:30,唐山海宜路2号站,656.3,966,634.2,157,1,0
2025/5/25,16:00-16:15,16:00,16:15,唐山海宜路2号站,654.2,1155.5,756.3,186.63,0,0
2025/5/25,15:45-16:00,15:45,16:00,唐山海宜路2号站,652.4,952.2,620.3,152.01,1,0
2025/5/25,15:30-15:45,15:30,15:45,唐山海宜路2号站,652.2,992.8,647.7,159.69,0,0
2025/5/25,15:15-15:30,15:15,15:30,唐山海宜路2号站,650.6,681.2,443.6,108.77,2,0
2025/5/25,15:00-15:15,15:00,15:15,唐山海宜路2号站,651.6,817.4,533.5,131.63,0,0
2025/5/25,14:45-15:00,14:45,15:00,唐山海宜路2号站,651.3,907.8,592.2,145.42,1,0
2025/5/25,14:30-14:45,14:30,14:45,唐山海宜路2号站,648.2,581.8,377.3,91.62,1,0
2025/5/25,14:15-14:30,14:15,14:30,唐山海宜路2号站,645.9,475.1,310,76.98,1,0
2025/5/25,14:00-14:15,14:00,14:15,唐山海宜路2号站,639.8,576.8,377.9,93.76,0,0
2025/5/25,13:45-14:00,13:45,14:00,唐山海宜路2号站,654.8,823.5,539.5,133.63,0,0
2025/5/25,13:30-13:45,13:30,13:45,唐山海宜路2号站,655,780.6,512.4,127.49,1,0
2025/5/25,13:15-13:30,13:15,13:30,唐山海宜路2号站,654.3,612.1,401.6,97.71,1,0
2025/5/25,13:00-13:15,13:00,13:15,唐山海宜路2号站,650.8,408.9,266.6,65.03,0,0
2025/5/25,12:45-13:00,12:45,13:00,唐山海宜路2号站,647.9,137.1,88.9,21.54,1,0
2025/5/25,12:30-12:45,12:30,12:45,唐山海宜路2号站,646.7,153.3,99.3,23.74,0,0
2025/5/25,12:15-12:30,12:15,12:30,唐山海宜路2号站,646.1,151.7,98.2,23.88,0,0
2025/5/25,12:00-12:15,12:00,12:15,唐山海宜路2号站,645.5,149.3,96.5,24.57,0,0
2025/5/25,11:45-12:00,11:45,12:00,唐山海宜路2号站,343.3,107.8,69.4,16.83,1,0
2025/5/25,11:30-11:45,11:30,11:45,唐山海宜路2号站,0,0,0,0,0,0
2025/5/25,11:15-11:30,11:15,11:30,唐山海宜路2号站,0,0,0,0,0,0
2025/5/25,11:00-11:15,11:00,11:15,唐山海宜路2号站,0,0,0,0,0,0
2025/5/25,10:45-11:00,10:45,11:00,唐山海宜路2号站,0,0,0,0,0,0
2025/5/25,10:30-10:45,10:30,10:45,唐山海宜路2号站,0,0,0,0,0,0
2025/5/25,10:15-10:30,10:15,10:30,唐山海宜路2号站,0,0,0,0,0,0
2025/5/25,10:00-10:15,10:00,10:15,唐山海宜路2号站,0,0,0,0,0,0
2025/5/25,09:45-10:00,9:45,10:00,唐山海宜路2号站,0,0,0,0,0,0
2025/5/25,09:30-09:45,9:30,9:45,唐山海宜路2号站,87,13.7,8.9,1.92,0,0
2025/5/25,09:15-09:30,9:15,9:30,唐山海宜路2号站,656.1,226,148.4,36.79,0,0
2025/5/25,09:00-09:15,9:00,9:15,唐山海宜路2号站,657.7,450.8,296.4,73.85,0,0
2025/5/25,08:45-09:00,8:45,9:00,唐山海宜路2号站,655.7,650.8,427.1,105.66,0,0
2025/5/25,08:30-08:45,8:30,8:45,唐山海宜路2号站,652.8,645.5,421.6,104.33,0,0
2025/5/25,08:15-08:30,8:15,8:30,唐山海宜路2号站,657.3,674,443,108.81,1,0
2025/5/25,08:00-08:15,8:00,8:15,唐山海宜路2号站,655.6,901.1,593.4,143.14,1,0
2025/5/25,07:45-08:00,7:45,8:00,唐山海宜路2号站,650,444,289.8,71.9,2,0
2025/5/25,07:30-07:45,7:30,7:45,唐山海宜路2号站,640.8,290,187.6,46.74,0,0
2025/5/25,07:15-07:30,7:15,7:30,唐山海宜路2号站,653.3,649.4,425.1,104.68,0,0
2025/5/25,07:00-07:15,7:00,7:15,唐山海宜路2号站,639,735.3,478.4,118.36,0,0
2025/5/25,06:45-07:00,6:45,7:00,唐山海宜路2号站,650,645.1,419.8,103.62,1,0
2025/5/25,06:30-06:45,6:30,6:45,唐山海宜路2号站,654.1,779.8,508.4,124.06,0,0
2025/5/25,06:15-06:30,6:15,6:30,唐山海宜路2号站,643.3,719.7,470.8,115.07,2,0
2025/5/25,06:00-06:15,6:00,6:15,唐山海宜路2号站,656.4,695.3,456.5,112.86,1,0
2025/5/25,05:45-06:00,5:45,6:00,唐山海宜路2号站,656.5,803.9,527.8,129.43,0,0
2025/5/25,05:30-05:45,5:30,5:45,唐山海宜路2号站,568.7,453.8,297.9,288.93,2,0
2025/5/25,05:15-05:30,5:15,5:30,唐山海宜路2号站,523.3,358.6,234.7,55.05,0,0
2025/5/25,05:00-05:15,5:00,5:15,唐山海宜路2号站,656.7,373.8,245.4,60.39,1,0
2025/5/25,04:45-05:00,4:45,5:00,唐山海宜路2号站,657.6,624.9,410.4,101.22,0,0
2025/5/25,04:30-04:45,4:30,4:45,唐山海宜路2号站,649,664,432.9,105.6,0,0
2025/5/25,04:15-04:30,4:15,4:30,唐山海宜路2号站,654.1,557.5,364.6,90.48,1,0
2025/5/25,04:00-04:15,4:00,4:15,唐山海宜路2号站,655.1,899.9,591,146.27,0,0
2025/5/25,03:45-04:00,3:45,4:00,唐山海宜路2号站,653.6,920.4,603.8,148.81,1,0
2025/5/25,03:30-03:45,3:30,3:45,唐山海宜路2号站,656,870,571.6,142.03,0,0
2025/5/25,03:15-03:30,3:15,3:30,唐山海宜路2号站,653.7,646.9,423.2,103.21,1,0
2025/5/25,03:00-03:15,3:00,3:15,唐山海宜路2号站,647.1,509.1,332.7,82.11,1,0
2025/5/25,02:45-03:00,2:45,3:00,唐山海宜路2号站,659.4,782.4,516.4,124.9,1,0
2025/5/25,02:30-02:45,2:30,2:45,唐山海宜路2号站,658.4,1049.2,690.9,171.63,0,0
2025/5/25,02:15-02:30,2:15,2:30,唐山海宜路2号站,653.8,1034.3,676.6,165.13,0,0
2025/5/25,02:00-02:15,2:00,2:15,唐山海宜路2号站,654.7,826.8,540.8,133.65,1,0
2025/5/25,01:45-02:00,1:45,2:00,唐山海宜路2号站,655.5,872.6,571.2,140.61,2,0
2025/5/25,01:30-01:45,1:30,1:45,唐山海宜路2号站,655,913.5,598.6,147.38,0,0
2025/5/25,01:15-01:30,1:15,1:30,唐山海宜路2号站,653.7,850.3,556.2,136.27,1,0
2025/5/25,01:00-01:15,1:00,1:15,唐山海宜路2号站,643.8,662,431.1,106.31,1,0
2025/5/25,00:45-01:00,0:45,1:00,唐山海宜路2号站,645.7,563.8,366.7,90.79,1,0
2025/5/25,00:30-00:45,0:30,0:45,唐山海宜路2号站,649.9,792.1,515,126.01,0,0
2025/5/25,00:15-00:30,0:15,0:30,唐山海宜路2号站,649.9,715.2,465.1,115.96,1,0
2025/5/25,00:00-00:15,0:00,0:15,唐山海宜路2号站,651.5,768.1,500.4,325.78,1,0
2025/5/25,23:45-00:00,23:45,0:00,唐山海宜路2号站,651.9,798.5,520.2,127.62,1,0
2025/5/24,23:30-23:45,23:30,23:45,唐山海宜路2号站,650.6,611.4,397.6,97.03,1,0
2025/5/24,23:15-23:30,23:15,23:30,唐山海宜路2号站,654.4,598.8,394.5,98.19,2,0
2025/5/24,23:00-23:15,23:00,23:15,唐山海宜路2号站,656.5,955.9,628.2,155.72,0,0
2025/5/24,22:45-23:00,22:45,23:00,唐山海宜路2号站,640.8,1054.5,690.6,168.53,1,0
2025/5/24,22:30-22:45,22:30,22:45,唐山海宜路2号站,653.3,949.7,621,151.64,1,0
2025/5/24,22:15-22:30,22:15,22:30,唐山海宜路2号站,648.4,920.8,600.9,149.41,1,0
2025/5/24,22:00-22:15,22:00,22:15,唐山海宜路2号站,651.1,782.8,511.6,124.25,1,0
2025/5/24,21:45-22:00,21:45,22:00,唐山海宜路2号站,657,999.8,658.1,163.3,1,0
2025/5/24,21:30-21:45,21:30,21:45,唐山海宜路2号站,656.7,1137,747.7,184.07,0,0
2025/5/24,21:15-21:30,21:15,21:30,唐山海宜路2号站,653.7,1096.3,718.5,175.8,1,0
2025/5/24,21:00-21:15,21:00,21:15,唐山海宜路2号站,644,851.3,556.5,136.57,1,0
2025/5/24,20:45-21:00,20:45,21:00,唐山海宜路2号站,650.7,975.2,636.9,158.7,0,0
2025/5/24,20:30-20:45,20:30,20:45,唐山海宜路2号站,652,892.1,582.4,144.71,1,0
2025/5/24,20:15-20:30,20:15,20:30,唐山海宜路2号站,643,875.9,573.4,141.79,2,0
2025/5/24,20:00-20:15,20:00,20:15,唐山海宜路2号站,652.2,854.9,558.3,136.8,0,0
2025/5/24,19:45-20:00,19:45,20:00,唐山海宜路2号站,645.1,778.6,506.2,126.61,1,0
2025/5/24,19:30-19:45,19:30,19:45,唐山海宜路2号站,655.3,836.5,547.6,134.95,0,0
2025/5/24,19:15-19:30,19:15,19:30,唐山海宜路2号站,648.4,833.5,543.7,133.66,1,0
2025/5/24,19:00-19:15,19:00,19:15,唐山海宜路2号站,654.1,1101.5,720.6,178.6,0,0
2025/5/24,18:45-19:00,18:45,19:00,唐山海宜路2号站,655.4,855.7,560.2,137.05,2,0
2025/5/24,18:30-18:45,18:30,18:45,唐山海宜路2号站,661.5,898.5,594.6,148.38,2,0
2025/5/24,18:15-18:30,18:15,18:30,唐山海宜路2号站,660.2,1166,770.6,191.69,0,0
2025/5/24,18:00-18:15,18:00,18:15,唐山海宜路2号站,656.1,1354.1,890,219.29,0,0
2025/5/24,17:45-18:00,17:45,18:00,唐山海宜路2号站,652.7,868.6,567.7,136.2,2,0
2025/5/24,17:30-17:45,17:30,17:45,唐山海宜路2号站,646.7,731.8,480.7,120.29,0,0
2025/5/24,17:15-17:30,17:15,17:30,唐山海宜路2号站,655,927.2,608.5,149.81,0,0
2025/5/24,17:00-17:15,17:00,17:15,唐山海宜路2号站,656.3,734.2,482.1,119.06,2,0
2025/5/24,16:45-17:00,16:45,17:00,唐山海宜路2号站,655.5,830,544.4,135.15,0,0
2025/5/24,16:30-16:45,16:30,16:45,唐山海宜路2号站,652,1076.3,702.9,171.59,0,0
2025/5/24,16:15-16:30,16:15,16:30,唐山海宜路2号站,652.5,716.1,467.4,112.02,2,0
2025/5/24,16:00-16:15,16:00,16:15,唐山海宜路2号站,654.5,859.3,562.1,138.73,0,0
2025/5/24,15:45-16:00,15:45,16:00,唐山海宜路2号站,652.1,632.9,412.1,100.05,2,0
2025/5/24,15:30-15:45,15:30,15:45,唐山海宜路2号站,651.7,819.9,538.4,135.5,1,0
2025/5/24,15:15-15:30,15:15,15:30,唐山海宜路2号站,654.5,1205.9,790.5,195.38,0,0
2025/5/24,15:00-15:15,15:00,15:15,唐山海宜路2号站,651.1,1151.2,750.6,186,0,0
2025/5/24,14:45-15:00,14:45,15:00,唐山海宜路2号站,651.1,760.3,494.8,122.55,2,0
2025/5/24,14:30-14:45,14:30,14:45,唐山海宜路2号站,652.2,493.7,322.6,79.24,2,0
2025/5/24,14:15-14:30,14:15,14:30,唐山海宜路2号站,655.5,711.8,467,116.17,1,0
2025/5/24,14:00-14:15,14:00,14:15,唐山海宜路2号站,661.7,1153.9,761.1,188.5,0,0
2025/5/24,13:45-14:00,13:45,14:00,唐山海宜路2号站,652.3,1055.7,692.8,170,1,0
2025/5/24,13:30-13:45,13:30,13:45,唐山海宜路2号站,654.1,1237.5,810.3,200.84,0,0
2025/5/24,13:15-13:30,13:15,13:30,唐山海宜路2号站,652.9,1113.5,728.2,180.38,1,0
2025/5/24,13:00-13:15,13:00,13:15,唐山海宜路2号站,652.4,1051.1,686.3,168.3,1,0
2025/5/24,12:45-13:00,12:45,13:00,唐山海宜路2号站,650.1,694.1,451.3,110.71,1,0
2025/5/24,12:30-12:45,12:30,12:45,唐山海宜路2号站,652.3,785.9,514.1,128.87,1,0
2025/5/24,12:15-12:30,12:15,12:30,唐山海宜路2号站,652.1,1094.8,715.9,177.27,0,0
2025/5/24,12:00-12:15,12:00,12:15,唐山海宜路2号站,649.6,1018.6,663.8,163.73,0,0
2025/5/24,11:45-12:00,11:45,12:00,唐山海宜路2号站,648.6,813,527.8,128.63,0,0
2025/5/24,11:30-11:45,11:30,11:45,唐山海宜路2号站,474.5,286.1,185.3,42.77,2,0
2025/5/24,11:15-11:30,11:15,11:30,唐山海宜路2号站,333.2,73.9,46,9.4,2,0
2025/5/24,11:00-11:15,11:00,11:15,唐山海宜路2号站,663.7,271.7,180.7,44.03,0,0
2025/5/24,10:45-11:00,10:45,11:00,唐山海宜路2号站,648.4,398.1,262.4,64.26,0,0
2025/5/24,10:30-10:45,10:30,10:45,唐山海宜路2号站,653.7,508.6,333.1,77.74,0,0
2025/5/24,10:15-10:30,10:15,10:30,唐山海宜路2号站,651.8,472.5,307.7,74.92,1,0
2025/5/24,10:00-10:15,10:00,10:15,唐山海宜路2号站,659.1,816.1,539.4,134.81,1,0
2025/5/24,09:45-10:00,9:45,10:00,唐山海宜路2号站,658.2,1015.7,669.4,163.21,0,0
2025/5/24,09:30-09:45,9:30,9:45,唐山海宜路2号站,656.2,716.4,470.5,115.45,1,0
2025/5/24,09:15-09:30,9:15,9:30,唐山海宜路2号站,646.9,335.4,218.7,49.1,2,0
2025/5/24,09:00-09:15,9:00,9:15,唐山海宜路2号站,652.4,784.4,516.6,126.96,1,0
2025/5/24,08:45-09:00,8:45,9:00,唐山海宜路2号站,657,771,507.3,124.15,1,0
2025/5/24,08:30-08:45,8:30,8:45,唐山海宜路2号站,655.9,870.1,571.6,139.95,0,0
2025/5/24,08:15-08:30,8:15,8:30,唐山海宜路2号站,649.5,602,390.8,94.54,0,0
2025/5/24,08:00-08:15,8:00,8:15,唐山海宜路2号站,652,342.3,223.1,55.18,1,0
2025/5/24,07:45-08:00,7:45,8:00,唐山海宜路2号站,656.1,382.3,251.1,62.58,0,0
2025/5/24,07:30-07:45,7:30,7:45,唐山海宜路2号站,652.5,463.3,302.4,73.49,1,0
2025/5/24,07:15-07:30,7:15,7:30,唐山海宜路2号站,652.1,230.7,150.4,36.38,1,0
2025/5/24,07:00-07:15,7:00,7:15,唐山海宜路2号站,660.4,410.1,269.9,66.22,0,0
2025/5/24,06:45-07:00,6:45,7:00,唐山海宜路2号站,648.4,370.4,243.6,61.36,1,0
2025/5/24,06:30-06:45,6:30,6:45,唐山海宜路2号站,655.8,426,279.4,69.08,0,0
2025/5/24,06:15-06:30,6:15,6:30,唐山海宜路2号站,653.7,583.3,381.4,94.12,0,0
2025/5/24,06:00-06:15,6:00,6:15,唐山海宜路2号站,651.4,568.3,370.3,90.39,0,0
2025/5/24,05:45-06:00,5:45,6:00,唐山海宜路2号站,648.7,361,234.1,57.66,1,0
2025/5/24,05:30-05:45,5:30,5:45,唐山海宜路2号站,647.1,330,213.6,52.69,0,0
2025/5/24,05:15-05:30,5:15,5:30,唐山海宜路2号站,573.7,229.7,152.5,36.35,2,0
2025/5/24,05:00-05:15,5:00,5:15,唐山海宜路2号站,661,642.2,425.2,105.35,0,0
2025/5/24,04:45-05:00,4:45,5:00,唐山海宜路2号站,657.8,780.4,514.5,128.01,0,0
2025/5/24,04:30-04:45,4:30,4:45,唐山海宜路2号站,655.3,715,469.6,112.42,0,0
2025/5/24,04:15-04:30,4:15,4:30,唐山海宜路2号站,656.7,594.2,390.6,96.32,1,0
2025/5/24,04:00-04:15,4:00,4:15,唐山海宜路2号站,649.7,402.8,263,65.03,2,0
2025/5/24,03:45-04:00,3:45,4:00,唐山海宜路2号站,653.1,917,604.6,150.33,1,0
2025/5/24,03:30-03:45,3:30,3:45,唐山海宜路2号站,652.3,998.2,654.7,160.16,0,0
2025/5/24,03:15-03:30,3:15,3:30,唐山海宜路2号站,655.2,1120,734.5,180.03,1,0
2025/5/24,03:00-03:15,3:00,3:15,唐山海宜路2号站,655.5,512.6,336.7,81.3,2,0
2025/5/24,02:45-03:00,2:45,3:00,唐山海宜路2号站,627.8,661.4,434.7,107.86,1,0
2025/5/24,02:30-02:45,2:30,2:45,唐山海宜路2号站,654.7,1082.2,708.9,175.33,0,0
2025/5/24,02:15-02:30,2:15,2:30,唐山海宜路2号站,653.2,1112.9,727.1,179.35,0,0
2025/5/24,02:00-02:15,2:00,2:15,唐山海宜路2号站,655.1,874.2,571.8,138.27,3,0
2025/5/24,01:45-02:00,1:45,2:00,唐山海宜路2号站,661.1,910,600.6,146.83,1,0
2025/5/24,01:30-01:45,1:30,1:45,唐山海宜路2号站,660,1116.4,737.2,182.41,1,0
2025/5/24,01:15-01:30,1:15,1:30,唐山海宜路2号站,655.1,1218.3,799.6,196.41,0,0
2025/5/24,01:00-01:15,1:00,1:15,唐山海宜路2号站,652.1,1082.9,707.5,173.55,0,0
2025/5/24,00:45-01:00,0:45,1:00,唐山海宜路2号站,656,756.9,495.9,122.09,2,0
2025/5/24,00:30-00:45,0:30,0:45,唐山海宜路2号站,634.3,585.5,386.4,95.18,2,0
2025/5/24,00:15-00:30,0:15,0:30,唐山海宜路2号站,659,1083.5,714.2,176.31,0,0
2025/5/24,00:00-00:15,0:00,0:15,唐山海宜路2号站,655.1,864,566.8,533.69,1,0
2025/5/24,23:45-00:00,23:45,0:00,唐山海宜路2号站,653.5,1033.4,675.3,164.4,1,0
2025/5/23,23:30-23:45,23:30,23:45,唐山海宜路2号站,652.6,871.2,569,139.94,1,0
2025/5/23,23:15-23:30,23:15,23:30,唐山海宜路2号站,646.4,600.5,391.6,96.36,2,0
2025/5/23,23:00-23:15,23:00,23:15,唐山海宜路2号站,654.2,969.1,634.7,155.52,0,0
2025/5/23,22:45-23:00,22:45,23:00,唐山海宜路2号站,657.3,980,643.1,158.28,1,0
2025/5/23,22:30-22:45,22:30,22:45,唐山海宜路2号站,655,1117.1,731.7,180.68,1,0
2025/5/23,22:15-22:30,22:15,22:30,唐山海宜路2号站,655.4,1255.9,823.5,201.82,0,0
2025/5/23,22:00-22:15,22:00,22:15,唐山海宜路2号站,655.5,1048.4,687.2,167.56,2,0
2025/5/23,21:45-22:00,21:45,22:00,唐山海宜路2号站,653.8,994.4,653.8,161.84,1,0
2025/5/23,21:30-21:45,21:30,21:45,唐山海宜路2号站,656.4,1118.7,735.2,181.54,1,0
2025/5/23,21:15-21:30,21:15,21:30,唐山海宜路2号站,657.6,1245.8,819.6,202.35,1,0
2025/5/23,21:00-21:15,21:00,21:15,唐山海宜路2号站,655.7,1143.2,749.6,181.84,1,0
2025/5/23,20:45-21:00,20:45,21:00,唐山海宜路2号站,656.7,1069.2,700.4,172.69,1,0
2025/5/23,20:30-20:45,20:30,20:45,唐山海宜路2号站,654.3,863.2,564.9,133.83,1,0
2025/5/23,20:15-20:30,20:15,20:30,唐山海宜路2号站,654.8,844.6,552.8,134.73,1,0
2025/5/23,20:00-20:15,20:00,20:15,唐山海宜路2号站,658.6,547.6,360.2,87.67,2,0
2025/5/23,19:45-20:00,19:45,20:00,唐山海宜路2号站,653.8,899,592.5,147.63,0,0
2025/5/23,19:30-19:45,19:30,19:45,唐山海宜路2号站,656.1,1029.2,676.1,166.86,1,0
2025/5/23,19:15-19:30,19:15,19:30,唐山海宜路2号站,654.4,1126.7,739,181.65,1,0
2025/5/23,19:00-19:15,19:00,19:15,唐山海宜路2号站,653.3,618.7,405.7,97.06,2,0
2025/5/23,18:45-19:00,18:45,19:00,唐山海宜路2号站,653.2,517.4,338.2,81.85,1,0
2025/5/23,18:30-18:45,18:30,18:45,唐山海宜路2号站,651.4,731.4,481.7,120.36,1,0
2025/5/23,18:15-18:30,18:15,18:30,唐山海宜路2号站,654.2,1050.5,690.7,167.17,0,0
2025/5/23,18:00-18:15,18:00,18:15,唐山海宜路2号站,646.9,1082,708.8,171.91,0,0
2025/5/23,17:45-18:00,17:45,18:00,唐山海宜路2号站,645.4,929.2,607.4,149.11,1,0
2025/5/23,17:30-17:45,17:30,17:45,唐山海宜路2号站,644,667.4,437.8,109.35,3,0
2025/5/23,17:15-17:30,17:15,17:30,唐山海宜路2号站,652.3,910.4,598.4,149.27,0,0
